CtgID	LG	Start	End	Size
seqctg_2477	LG3	137154963	138053457	898495
seqctg_2478	LG4	108306742	109086137	779396
seqctg_2479	LG3	138053558	138360548	306991
seqctg_2480	LG1	218164560	218312047	147488
seqctg_2481	LG2	164328933	164973315	644383
seqctg_2482	LG0	317472658	317650553	177896
seqctg_2483	LG2	164978754	165208944	230191
seqctg_2484	LG7	59279361	59867368	588008
seqctg_2485	LG0	317657709	318547954	890246
seqctg_2486	LG7	59870023	60156996	286974
seqctg_2487	LG3	138360679	139147353	786675
seqctg_2488	LG0	318549602	319176278	626677
seqctg_2489	LG4	109094579	109765683	671105
seqctg_2490	LG1	218320516	219140880	820365
seqctg_2491	LG0	319179394	320006539	827146
seqctg_2492	LG2	165210584	165393159	182576
seqctg_2493	LG0	320009743	320667709	657967
seqctg_2494	LG1	219149050	219238177	89128
seqctg_2495	LG2	165402113	165781262	379150
seqctg_2496	LG0	320671800	320763674	91875
seqctg_2497	LG3	139150428	139868020	717593
seqctg_2498	LG0	320767827	321276759	508933
seqctg_2499	LG1	219247042	219337129	90088
seqctg_2500	LG0	321283317	321700190	416874
seqctg_2501	LG8	39705800	40146511	440712
seqctg_2502	LG1	219342380	219652406	310027
seqctg_2503	LG0	321704595	322377078	672484
seqctg_2504	LG1	219658092	219773162	115071
seqctg_2505	LG0	322383727	322898696	514970
seqctg_2506	LG0	322903753	322913639	9887
seqctg_2507	LG0	322919179	323733136	813958
seqctg_2508	LG1	219780757	220404648	623892
seqctg_2509	LG0	323740962	323985008	244047
seqctg_2510	LG4	109775413	110198326	422914
seqctg_2511	LG7	60158467	60701549	543083
seqctg_2512	LG5	89103006	89232152	129147
seqctg_2513	LG3	139877087	140109581	232495
seqctg_2514	LG5	89237999	89275479	37481
seqctg_2515	LG0	323987348	324893139	905792
seqctg_2516	LG6	69784132	70081496	297365
seqctg_2517	LG2	165784496	165946504	162009
seqctg_2518	LG2	165949685	166618079	668395
seqctg_2519	LG6	70083708	70946127	862420
seqctg_2520	LG2	166624712	167281848	657137
seqctg_2521	LG3	140118559	140322554	203996
seqctg_2522	LG0	324900892	325199251	298360
seqctg_2523	LG0	325204850	326002577	797728
seqctg_2524	LG7	60702013	61146216	444204
seqctg_2525	LG6	70953882	71934719	980838
seqctg_2526	LG5	89280402	89333912	53511
seqctg_2527	LG0	326011459	326516030	504572
seqctg_2528	LG6	71935725	72141101	205377
seqctg_2529	LG1	220404871	221119470	714600
seqctg_2530	LG1	221124348	221819159	694812
seqctg_2531	LG5	89343531	89613444	269914
seqctg_2532	LG4	110204652	110341169	136518
seqctg_2533	LG1	221820283	222729362	909080
seqctg_2534	LG1	222736022	223144737	408716
seqctg_2535	LG0	326517684	326758368	240685
seqctg_2536	LG1	223147880	223741360	593481
seqctg_2537	LG0	326767694	327160410	392717
seqctg_2538	LG4	110347175	110369186	22012
seqctg_2539	LG1	223743715	223940585	196871
seqctg_2540	LG3	140332151	140651269	319119
seqctg_2541	LG0	327165334	327878484	713151
seqctg_2542	LG4	110378790	111311410	932621
seqctg_2543	LG4	111314903	112067496	752594
seqctg_2544	LG5	89615294	89733139	117846
seqctg_2545	LG2	167290888	167733590	442703
seqctg_2546	LG1	223948450	224011973	63524
seqctg_2547	LG2	167742762	168080150	337389
seqctg_2548	LG0	327884071	328468272	584202
seqctg_2549	LG4	112076496	112167489	90994
seqctg_2550	LG2	168086146	168342218	256073
seqctg_2551	LG0	328473086	329345955	872870
seqctg_2552	LG2	168347255	168991062	643808
seqctg_2553	LG2	168995858	169868871	873014
seqctg_2554	LG2	169877665	170170625	292961
seqctg_2555	LG1	224017484	224818686	801203
seqctg_2556	LG0	329346072	330320119	974048
seqctg_2557	LG0	330328250	330921142	592893
seqctg_2558	LG2	170176658	170485448	308791
seqctg_2559	LG0	330922138	330953522	31385
seqctg_2560	LG3	140654089	141244618	590530
seqctg_2561	LG6	72144622	72906181	761560
seqctg_2562	LG0	330954008	331106519	152512
seqctg_2563	LG2	170494401	171232079	737679
seqctg_2564	LG0	331113514	331719226	605713
seqctg_2565	LG1	224821807	225234425	412619
seqctg_2566	LG5	89739229	90535526	796298
seqctg_2567	LG1	225243026	225789552	546527
seqctg_2568	LG0	331720053	331748048	27996
seqctg_2569	LG0	331750055	332731825	981771
seqctg_2570	LG3	141244914	141618040	373127
seqctg_2571	LG0	332736982	332823952	86971
seqctg_2572	LG0	332832479	333506011	673533
seqctg_2573	LG5	90539387	91233489	694103
seqctg_2574	LG3	141622752	141872712	249961
seqctg_2575	LG0	333515244	334185545	670302
seqctg_2576	LG2	171240640	172189035	948396
seqctg_2577	LG0	334193791	335109619	915829
seqctg_2578	LG3	141876957	142463386	586430
seqctg_2579	LG2	172189889	172481411	291523
seqctg_2580	LG2	172481901	172610646	128746
seqctg_2581	LG3	142468167	142702762	234596
seqctg_2582	LG4	112168874	112541015	372142
seqctg_2583	LG1	225798571	225881064	82494
seqctg_2584	LG4	112544723	112729605	184883
seqctg_2585	LG2	172619436	172880556	261121
seqctg_2586	LG3	142709834	142724998	15165
seqctg_2587	LG4	112733976	113243724	509749
seqctg_2588	LG0	335119382	335402591	283210
seqctg_2589	LG2	172890034	173009820	119787
seqctg_2590	LG2	173014821	173363332	348512
seqctg_2591	LG7	61151007	62000035	849029
seqctg_2592	LG4	113248727	113416300	167574
seqctg_2593	LG4	113420399	114243607	823209
seqctg_2594	LG0	335408500	335935402	526903
seqctg_2595	LG1	225887621	226744005	856385
seqctg_2596	LG6	72915678	73311504	395827
seqctg_2597	LG1	226753322	227584560	831239
seqctg_2598	LG1	227592708	228088742	496035
seqctg_2599	LG3	142730122	143005902	275781
seqctg_2600	LG2	173364161	174298162	934002
seqctg_2601	LG0	335945000	336501493	556494
seqctg_2602	LG1	228089784	228380993	291210
seqctg_2603	LG1	228387243	228953118	565876
seqctg_2604	LG2	174300933	174645810	344878
seqctg_2605	LG7	62002995	62200532	197538
seqctg_2606	LG0	336510047	336958879	448833
seqctg_2607	LG3	143010102	143404696	394595
seqctg_2608	LG2	174646830	175096724	449895
seqctg_2609	LG1	228955887	229702041	746155
seqctg_2610	LG0	336963753	337374267	410515
seqctg_2611	LG0	337383333	337774519	391187
seqctg_2612	LG4	114248212	115116802	868591
seqctg_2613	LG1	229702255	230099455	397201
seqctg_2614	LG1	230106207	230798799	692593
seqctg_2615	LG3	143409150	144257635	848486
seqctg_2616	LG0	337781763	338608005	826243
seqctg_2617	LG3	144262050	144305910	43861
seqctg_2618	LG0	338611543	339389759	778217
seqctg_2619	LG2	175106406	175499491	393086
seqctg_2620	LG0	339394402	339701092	306691
seqctg_2621	LG1	230808232	231778654	970423
seqctg_2622	LG4	115119851	116088757	968907
seqctg_2623	LG7	62204189	62747849	543661
seqctg_2624	LG9	24245068	25018829	773762
seqctg_2625	LG3	144309207	144661954	352748
seqctg_2626	LG4	116091579	116562661	471083
seqctg_2627	LG0	339704299	339992752	288454
seqctg_2628	LG4	116571213	116626530	55318
seqctg_2629	LG1	231788258	232471459	683202
seqctg_2630	LG0	340001834	340934297	932464
seqctg_2631	LG5	91238550	91763831	525282
seqctg_2632	LG1	232478861	233171481	692621
seqctg_2633	LG0	340942614	341250110	307497
seqctg_2634	LG0	341257090	341589156	332067
seqctg_2635	LG3	144670955	144879384	208430
seqctg_2636	LG8	40156441	40770133	613693
seqctg_2637	LG1	233174910	234132853	957944
seqctg_2638	LG3	144882866	145237963	355098
seqctg_2639	LG6	73317883	73733322	415440
seqctg_2640	LG4	116634165	117209597	575433
seqctg_2641	LG9	25020942	25222103	201162
seqctg_2642	LG10	13888211	14707882	819672
seqctg_2643	LG0	341595617	342037267	441651
seqctg_2644	LG1	234135980	234869230	733251
seqctg_2645	LG2	175504147	176143053	638907
seqctg_2646	LG2	176152742	177054049	901308
seqctg_2647	LG2	177056384	177424652	368269
seqctg_2648	LG0	342039852	342270939	231088
seqctg_2649	LG3	145244454	145247074	2621
seqctg_2650	LG0	342278627	342645036	366410
seqctg_2651	LG6	73733683	74137606	403924
seqctg_2652	LG5	91769003	92356348	587346
seqctg_2653	LG4	117210688	117484500	273813
seqctg_2654	LG0	342649638	342671155	21518
seqctg_2655	LG2	177429521	177942417	512897
seqctg_2656	LG0	342675344	343635901	960558
seqctg_2657	LG2	177942551	178050076	107526
seqctg_2658	LG3	145251111	146033491	782381
seqctg_2659	LG1	234879109	235509086	629978
seqctg_2660	LG6	74142275	74337224	194950
seqctg_2661	LG6	74341437	74988026	646590
seqctg_2662	LG3	146041803	146624491	582689
seqctg_2663	LG0	343645881	344592009	946129
seqctg_2664	LG1	235510414	236499062	988649
seqctg_2665	LG0	344594098	345018699	424602
seqctg_2666	LG5	92362957	92440013	77057
seqctg_2667	LG5	92448345	93407676	959332
seqctg_2668	LG1	236504154	236904264	400111
seqctg_2669	LG1	236912374	236975590	63217
seqctg_2670	LG6	74992453	75566699	574247
seqctg_2671	LG4	117485184	118200924	715741
seqctg_2672	LG6	75573939	75705817	131879
seqctg_2673	LG6	75706842	76231044	524203
seqctg_2674	LG3	146627261	147404803	777543
seqctg_2675	LG1	236983131	237588717	605587
seqctg_2676	LG1	237593981	237869542	275562
seqctg_2677	LG0	345019431	345457330	437900
seqctg_2678	LG2	178050229	178229505	179277
seqctg_2679	LG7	62753480	63118825	365346
seqctg_2680	LG7	63128048	63269659	141612
seqctg_2681	LG5	93411369	93634013	222645
seqctg_2682	LG1	237870979	238189335	318357
seqctg_2683	LG0	345461197	345953658	492462
seqctg_2684	LG2	178237619	178799662	562044
seqctg_2685	LG0	345963163	346550463	587301
seqctg_2686	LG4	118202970	118236540	33571
seqctg_2687	LG3	147411657	147575442	163786
seqctg_2688	LG1	238198586	238713513	514928
seqctg_2689	LG0	346553199	346980679	427481
seqctg_2690	LG0	346989543	347229987	240445
seqctg_2691	LG9	25225163	25439856	214694
seqctg_2692	LG0	347236465	347855124	618660
seqctg_2693	LG0	347863675	348805205	941531
seqctg_2694	LG0	348806557	349640442	833886
seqctg_2695	LG1	238718278	239168074	449797
seqctg_2696	LG4	118236737	118341491	104755
seqctg_2697	LG0	349645762	350091634	445873
seqctg_2698	LG7	63279293	63871838	592546
seqctg_2699	LG3	147580062	148174120	594059
seqctg_2700	LG3	148175370	148935687	760318
seqctg_2701	LG3	148943824	149926575	982752
seqctg_2702	LG1	239173715	239703586	529872
seqctg_2703	LG7	63872802	64333621	460820
seqctg_2704	LG0	350091930	350206998	115069
seqctg_2705	LG4	118349700	119243580	893881
seqctg_2706	LG5	93634177	94241081	606905
seqctg_2707	LG8	40780000	41258174	478175
seqctg_2708	LG6	76233014	76448463	215450
seqctg_2709	LG3	149930252	149963997	33746
seqctg_2710	LG0	350216180	350765519	549340
seqctg_2711	LG2	178804539	179323779	519241
seqctg_2712	LG0	350774349	351532507	758159
seqctg_2713	LG10	14717045	15153532	436488
seqctg_2714	LG0	351538287	352143499	605213
seqctg_2715	LG1	239706555	240420036	713482
seqctg_2716	LG0	352147248	352417712	270465
seqctg_2717	LG0	352427359	352536532	109174
seqctg_2718	LG1	240422107	241234061	811955
seqctg_2719	LG0	352542871	353007787	464917
seqctg_2720	LG4	119250977	119641886	390910
seqctg_2721	LG1	241238176	241815275	577100
seqctg_2722	LG0	353010138	353314037	303900
seqctg_2723	LG10	15161853	15817438	655586
seqctg_2724	LG8	41264051	41603406	339356
seqctg_2725	LG2	179329320	180074180	744861
seqctg_2726	LG6	76458463	77019352	560890
seqctg_2727	LG0	353314198	354287921	973724
seqctg_2728	LG5	94249294	95181769	932476
seqctg_2729	LG1	241819113	242423279	604167
seqctg_2730	LG4	119645027	120583342	938316
seqctg_2731	LG0	354297184	354900360	603177
seqctg_2732	LG0	354903385	355240533	337149
seqctg_2733	LG1	242425506	243053062	627557
seqctg_2734	LG4	120585168	121346109	760942
seqctg_2735	LG10	15822087	16812396	990310
seqctg_2736	LG5	95184506	95837036	652531
seqctg_2737	LG5	95844091	96447532	603442
seqctg_2738	LG1	243059153	243097330	38178
seqctg_2739	LG7	64342410	64452793	110384
seqctg_2740	LG9	25448090	26046928	598839
seqctg_2741	LG4	121347810	121362955	15146
seqctg_2742	LG8	41608406	41791057	182652
seqctg_2743	LG0	355243180	355982683	739504
seqctg_2744	LG0	355990672	356455590	464919
seqctg_2745	LG1	243102261	244032345	930085
seqctg_2746	LG1	244037870	244518679	480810
seqctg_2747	LG0	356462169	357454184	992016
seqctg_2748	LG0	357461953	357480903	18951
seqctg_2749	LG0	357483783	357654532	170750
seqctg_2750	LG0	357657308	358173522	516215
seqctg_2751	LG1	244526725	244905018	378294
seqctg_2752	LG3	149971561	150187412	215852
seqctg_2753	LG1	244906788	245741990	835203
seqctg_2754	LG1	245749690	246477509	727820
seqctg_2755	LG0	358174098	358667090	492993
seqctg_2756	LG4	121363501	122017792	654292
seqctg_2757	LG0	358673095	359032105	359011
seqctg_2758	LG0	359040017	359134330	94314
seqctg_2759	LG6	77025459	77266046	240588
seqctg_2760	LG0	359139198	359460914	321717
seqctg_2761	LG0	359470231	360162133	691903
seqctg_2762	LG5	96447919	97369127	921209
seqctg_2763	LG0	360166650	360526038	359389
seqctg_2764	LG1	246484457	246910375	425919
seqctg_2765	LG0	360533394	360851900	318507
seqctg_2766	LG0	360859891	360938439	78549
seqctg_2767	LG0	360945564	361568213	622650
seqctg_2768	LG1	246911965	247428735	516771
seqctg_2769	LG9	26054599	26506398	451800
seqctg_2770	LG4	122021267	122603129	581863
seqctg_2771	LG3	150187557	150726512	538956
seqctg_2772	LG4	122608325	122680172	71848
seqctg_2773	LG4	122688880	123236123	547244
seqctg_2774	LG5	97375459	97936843	561385
seqctg_2775	LG1	247436066	248064696	628631
seqctg_2776	LG1	248070042	248790365	720324
seqctg_2777	LG3	150731979	151114382	382404
seqctg_2778	LG0	361573445	362036692	463248
seqctg_2779	LG0	362038822	362848066	809245
seqctg_2780	LG6	77266336	78006534	740199
seqctg_2781	LG3	151114539	152038063	923525
seqctg_2782	LG6	78014973	78548713	533741
seqctg_2783	LG0	362854799	363702626	847828
seqctg_2784	LG0	363705723	364169876	464154
seqctg_2785	LG0	364176144	364521175	345032
seqctg_2786	LG3	152039055	152149833	110779
seqctg_2787	LG2	180081201	180552890	471690
seqctg_2788	LG1	248799210	249566434	767225
seqctg_2789	LG1	249575785	249985449	409665
seqctg_2790	LG2	180554980	180597791	42812
seqctg_2791	LG5	97942750	98240138	297389
seqctg_2792	LG6	78558449	78628855	70407
seqctg_2793	LG4	123236327	123787124	550798
seqctg_2794	LG7	64459517	65299945	840429
seqctg_2795	LG1	249994972	250032318	37347
seqctg_2796	LG0	364530163	365309835	779673
seqctg_2797	LG1	250038875	250514941	476067
seqctg_2798	LG2	180603089	181269769	666681
seqctg_2799	LG5	98247053	98998917	751865
seqctg_2800	LG6	78630353	78890729	260377
seqctg_2801	LG1	250518645	250630820	112176
seqctg_2802	LG5	99004578	99660585	656008
seqctg_2803	LG0	365316397	365623768	307372
seqctg_2804	LG1	250636092	251084411	448320
seqctg_2805	LG1	251091601	251670221	578621
seqctg_2806	LG0	365631601	366311344	679744
seqctg_2807	LG6	78892883	79215498	322616
seqctg_2808	LG0	366320471	366664338	343868
seqctg_2809	LG0	366667920	367666323	998404
seqctg_2810	LG1	251678332	252490386	812055
seqctg_2811	LG0	367671735	368527269	855535
seqctg_2812	LG1	252493505	252888621	395117
seqctg_2813	LG1	252891757	253834570	942814
seqctg_2814	LG4	123793108	124667296	874189
seqctg_2815	LG2	181271706	182074201	802496
seqctg_2816	LG0	368533852	368917478	383627
seqctg_2817	LG0	368920305	369611690	691386
seqctg_2818	LG1	253840669	253953353	112685
seqctg_2819	LG2	182083293	182708668	625376
seqctg_2820	LG0	369617418	370535029	917612
seqctg_2821	LG0	370536651	370830899	294249
seqctg_2822	LG5	99670073	100573175	903103
seqctg_2823	LG7	65303194	65895488	592295
seqctg_2824	LG3	152155501	153000686	845186
seqctg_2825	LG3	153004924	153804749	799826
seqctg_2826	LG3	153809071	154207990	398920
seqctg_2827	LG3	154208406	154855127	646722
seqctg_2828	LG0	370832452	370864167	31716
seqctg_2829	LG1	253960717	254428052	467336
seqctg_2830	LG3	154855440	155234003	378564
seqctg_2831	LG6	79217718	79884186	666469
seqctg_2832	LG4	124673780	125460940	787161
seqctg_2833	LG4	125469294	125970521	501228
seqctg_2834	LG4	125975245	126033688	58444
seqctg_2835	LG8	41792739	42366337	573599
seqctg_2836	LG3	155234924	155770315	535392
seqctg_2837	LG2	182715704	182771804	56101
seqctg_2838	LG3	155779066	156537462	758397
seqctg_2839	LG3	156544770	156777106	232337
seqctg_2840	LG7	65901967	66564068	662102
seqctg_2841	LG0	370869443	371867159	997717
seqctg_2842	LG3	156786899	157415896	628998
seqctg_2843	LG0	371870979	371924399	53421
seqctg_2844	LG1	254432403	255171640	739238
seqctg_2845	LG2	182781298	183149010	367713
seqctg_2846	LG0	371926112	372740610	814499
seqctg_2847	LG0	372747426	373161875	414450
seqctg_2848	LG1	255179355	255614616	435262
seqctg_2849	LG3	157423769	157460791	37023
seqctg_2850	LG3	157468615	157646642	178028
seqctg_2851	LG1	255622133	255984781	362649
seqctg_2852	LG0	373171687	373859465	687779
seqctg_2853	LG2	183150722	183886589	735868
seqctg_2854	LG1	255988042	256390017	401976
seqctg_2855	LG3	157652739	158136798	484060
seqctg_2856	LG3	158145718	158222501	76784
seqctg_2857	LG1	256398592	256742704	344113
seqctg_2858	LG0	373866263	374603222	736960
seqctg_2859	LG3	158226584	158547221	320638
seqctg_2860	LG4	126039830	126508582	468753
seqctg_2861	LG0	374605282	374836517	231236
seqctg_2862	LG5	100581911	100593712	11802
seqctg_2863	LG1	256746575	257576279	829705
seqctg_2864	LG8	42369615	43364826	995212
seqctg_2865	LG6	79885091	80810341	925251
seqctg_2866	LG8	43369175	43593748	224574
seqctg_2867	LG0	374842505	375696243	853739
seqctg_2868	LG4	126518148	126798088	279941
seqctg_2869	LG8	43595362	44118567	523206
seqctg_2870	LG3	158550362	159240715	690354
seqctg_2871	LG4	126804729	127685588	880860
seqctg_2872	LG3	159247032	159830224	583193
seqctg_2873	LG1	257577709	257652136	74428
seqctg_2874	LG3	159837378	159862695	25318
seqctg_2875	LG1	257655653	258115868	460216
seqctg_2876	LG2	183895293	184592477	697185
seqctg_2877	LG0	375697161	376129835	432675
seqctg_2878	LG3	159870811	160727778	856968
seqctg_2879	LG1	258124903	258432628	307726
seqctg_2880	LG1	258439007	258699302	260296
seqctg_2881	LG1	258701552	259186912	485361
seqctg_2882	LG0	376139503	377130625	991123
seqctg_2883	LG1	259192970	259679783	486814
seqctg_2884	LG4	127686516	128025587	339072
seqctg_2885	LG0	377133364	377296147	162784
seqctg_2886	LG1	259688527	259812409	123883
seqctg_2887	LG4	128031536	128303139	271604
seqctg_2888	LG0	377297724	378034496	736773
seqctg_2889	LG8	44123265	44681642	558378
seqctg_2890	LG0	378040436	378867339	826904
seqctg_2891	LG0	378872248	379075800	203553
seqctg_2892	LG4	128306777	128905026	598250
seqctg_2893	LG0	379078721	379865810	787090
seqctg_2894	LG0	379873376	380269534	396159
seqctg_2895	LG5	100600120	100967251	367132
seqctg_2896	LG0	380273142	381238554	965413
seqctg_2897	LG0	381244243	381938029	693787
seqctg_2898	LG0	381940008	382114982	174975
seqctg_2899	LG0	382124538	382406564	282027
seqctg_2900	LG4	128909320	129265508	356189
seqctg_2901	LG5	100970984	101639126	668143
seqctg_2902	LG3	160731644	161611542	879899
seqctg_2903	LG1	259817921	260706789	888869
seqctg_2904	LG0	382408238	383285128	876891
seqctg_2905	LG5	101646010	102471398	825389
seqctg_2906	LG0	383291840	383875858	584019
seqctg_2907	LG3	161616494	162140154	523661
seqctg_2908	LG0	383880373	383974638	94266
seqctg_2909	LG0	383984613	384885940	901328
seqctg_2910	LG0	384892307	385595131	702825
seqctg_2911	LG4	129275052	130096712	821661
seqctg_2912	LG0	385600058	386500217	900160
seqctg_2913	LG5	102473590	103017496	543907
seqctg_2914	LG4	130103801	130645938	542138
seqctg_2915	LG3	162146880	162836042	689163
seqctg_2916	LG5	103025158	103035785	10628
seqctg_2917	LG0	386502016	387156198	654183
seqctg_2918	LG1	260711446	261653284	941839
seqctg_2919	LG1	261660755	262057853	397099
seqctg_2920	LG4	130649097	131435657	786561
seqctg_2921	LG5	103043483	103239830	196348
seqctg_2922	LG1	262067445	262891430	823986
seqctg_2923	LG5	103240183	103923500	683318
seqctg_2924	LG3	162839169	163774500	935332
seqctg_2925	LG1	262898455	263334065	435611
seqctg_2926	LG1	263335519	263409675	74157
seqctg_2927	LG3	163778142	164078586	300445
seqctg_2928	LG0	387157192	387801870	644679
seqctg_2929	LG0	387808567	388036559	227993
seqctg_2930	LG2	184594224	185086686	492463
seqctg_2931	LG4	131436945	132093810	656866
seqctg_2932	LG4	132098443	132565132	466690
seqctg_2933	LG0	388038738	388449923	411186
seqctg_2934	LG1	263417364	264150051	732688
seqctg_2935	LG3	164086857	164747816	660960
seqctg_2936	LG8	44689146	45652055	962910
seqctg_2937	LG0	388457985	389346746	888762
seqctg_2938	LG0	389347662	389669043	321382
seqctg_2939	LG7	66572628	66806812	234185
seqctg_2940	LG1	264156846	264165865	9020
seqctg_2941	LG2	185089353	185730950	641598
seqctg_2942	LG5	103929893	104733956	804064
seqctg_2943	LG5	104738174	105263997	525824
seqctg_2944	LG3	164757344	165220329	462986
seqctg_2945	LG1	264168859	264815045	646187
seqctg_2946	LG2	185735894	186362834	626941
seqctg_2947	LG2	186365731	187183369	817639
seqctg_2948	LG6	80817558	81035405	217848
seqctg_2949	LG8	45654175	46325192	671018
seqctg_2950	LG2	187184038	187878181	694144
seqctg_2951	LG2	187883523	188846880	963358
seqctg_2952	LG0	389674466	389873356	198891
seqctg_2953	LG0	389878683	390564878	686196
seqctg_2954	LG3	165227347	166091425	864079
seqctg_2955	LG2	188851860	189404302	552443
seqctg_2956	LG0	390570639	391482624	911986
seqctg_2957	LG2	189408759	190090748	681990
seqctg_2958	LG0	391492044	392446763	954720
seqctg_2959	LG0	392454559	392922413	467855
seqctg_2960	LG0	392927257	393133789	206533
seqctg_2961	LG0	393138481	393654901	516421
seqctg_2962	LG2	190092355	190941805	849451
seqctg_2963	LG8	46330419	47321664	991246
seqctg_2964	LG0	393662123	393707823	45701
seqctg_2965	LG2	190942778	191433630	490853
seqctg_2966	LG4	132569803	133492328	922526
seqctg_2967	LG4	133494293	134194220	699928
seqctg_2968	LG0	393709062	393984354	275293
seqctg_2969	LG0	393990869	394354404	363536
seqctg_2970	LG5	105267289	105414609	147321
seqctg_2971	LG0	394364060	394512215	148156
seqctg_2972	LG5	105420244	106078825	658582
seqctg_2973	LG0	394516485	395254612	738128
seqctg_2974	LG2	191437104	192181193	744090
seqctg_2975	LG1	264822729	265729811	907083
seqctg_2976	LG2	192184520	192911244	726725
seqctg_2977	LG0	395254821	395472899	218079
seqctg_2978	LG5	106079300	107074286	994987
seqctg_2979	LG3	166093288	166663487	570200
seqctg_2980	LG8	47327380	48159931	832552
seqctg_2981	LG7	66807918	67677355	869438
seqctg_2982	LG7	67687283	68452315	765033
seqctg_2983	LG1	265738422	265790756	52335
seqctg_2984	LG3	166665231	166972189	306959
seqctg_2985	LG4	134202507	135115494	912988
seqctg_2986	LG1	265791118	265917149	126032
seqctg_2987	LG9	26515109	26948589	433481
seqctg_2988	LG6	81038609	81212869	174261
seqctg_2989	LG0	395481636	395921894	440259
seqctg_2990	LG6	81213243	82193498	980256
seqctg_2991	LG0	395924510	396783333	858824
seqctg_2992	LG5	107081895	107465409	383515
seqctg_2993	LG3	166972499	167415369	442871
seqctg_2994	LG5	107471638	107687132	215495
seqctg_2995	LG1	265921309	266547261	625953
seqctg_2996	LG1	266557009	266704163	147155
seqctg_2997	LG1	266712716	267575775	863060
seqctg_2998	LG5	107695516	108431301	735786
seqctg_2999	LG4	135118812	135823000	704189
seqctg_3000	LG0	396793141	397061100	267960
seqctg_3001	LG2	192914638	193272358	357721
seqctg_3002	LG4	135826807	136264298	437492
seqctg_3003	LG9	26949186	27349364	400179
seqctg_3004	LG6	82200407	83060243	859837
seqctg_3005	LG1	267584747	268262520	677774
seqctg_3006	LG1	268263234	269049380	786147
seqctg_3007	LG2	193272588	194040726	768139
seqctg_3008	LG0	397063453	397409544	346092
seqctg_3009	LG1	269050325	269942895	892571
seqctg_3010	LG2	194043343	194367332	323990
seqctg_3011	LG3	167423415	168100660	677246
seqctg_3012	LG0	397413963	398172755	758793
seqctg_3013	LG0	398180831	398489465	308635
seqctg_3014	LG9	27353502	28274943	921442
seqctg_3015	LG2	194374847	194441814	66968
seqctg_3016	LG4	136264805	136414409	149605
seqctg_3017	LG3	168100937	168225582	124646
seqctg_3018	LG6	83069220	83365059	295840
seqctg_3019	LG3	168225959	168823125	597167
seqctg_3020	LG2	194449561	194516329	66769
seqctg_3021	LG2	194518410	195504456	986047
seqctg_3022	LG2	195507475	196104041	596567
seqctg_3023	LG2	196110924	197031817	920894
seqctg_3024	LG2	197037568	197382625	345058
seqctg_3025	LG4	136421505	137180577	759073
seqctg_3026	LG3	168823319	169578460	755142
seqctg_3027	LG1	269952255	270763027	810773
seqctg_3028	LG1	270765888	271491646	725759
seqctg_3029	LG1	271495555	271999348	503794
seqctg_3030	LG1	272008208	272874780	866573
seqctg_3031	LG5	108435202	109319665	884464
seqctg_3032	LG3	169582789	169665593	82805
seqctg_3033	LG1	272884058	273421610	537553
seqctg_3034	LG4	137183661	137370073	186413
seqctg_3035	LG7	68458934	68785587	326654
seqctg_3036	LG1	273427830	273436498	8669
seqctg_3037	LG1	273442332	273888434	446103
seqctg_3038	LG1	273897166	274124095	226930
seqctg_3039	LG7	68793721	68800156	6436
seqctg_3040	LG0	398497229	399411437	914209
seqctg_3041	LG2	197387979	197457483	69505
seqctg_3042	LG3	169675184	170107672	432489
seqctg_3043	LG4	137376009	137661373	285365
seqctg_3044	LG8	48165350	48992988	827639
seqctg_3045	LG4	137663120	138543824	880705
seqctg_3046	LG0	399413598	399969639	556042
seqctg_3047	LG10	16821800	16829648	7849
seqctg_3048	LG2	197463269	197913272	450004
seqctg_3049	LG2	197922713	198240548	317836
seqctg_3050	LG0	399969786	400372610	402825
seqctg_3051	LG6	83371692	83381580	9889
seqctg_3052	LG3	170109718	170567325	457608
seqctg_3053	LG5	109324850	109468311	143462
seqctg_3054	LG5	109477822	109652672	174851
seqctg_3055	LG1	274129994	274334788	204795
seqctg_3056	LG7	68809920	68826795	16876
seqctg_3057	LG5	109655136	110555202	900067
seqctg_3058	LG8	48999988	49315759	315772
seqctg_3059	LG4	138544222	138982364	438143
seqctg_3060	LG7	69738537	70032963	294427
seqctg_3061	LG0	400374731	401024407	649677
seqctg_3062	LG0	401031431	401511475	480045
seqctg_3063	LG4	138985832	139787894	802063
seqctg_3064	LG0	401517996	402261404	743409
seqctg_3065	LG6	83384393	83462960	78568
seqctg_3066	LG0	402266806	402654434	387629
seqctg_3067	LG4	139791463	140532563	741101
seqctg_3068	LG3	170572744	171301364	728621
seqctg_3069	LG6	83472861	83589359	116499
seqctg_3070	LG0	402661292	402719781	58490
seqctg_3071	LG1	274344344	275209907	865564
seqctg_3072	LG0	402728396	403562013	833618
seqctg_3073	LG1	275212310	276116282	903973
seqctg_3074	LG2	198247542	198595537	347996
seqctg_3075	LG6	83595856	84417104	821249
seqctg_3076	LG2	198598161	199121803	523643
seqctg_3077	LG0	403563089	404343718	780630
seqctg_3078	LG7	70037168	70044770	7603
seqctg_3079	LG3	171310509	172023104	712596
seqctg_3080	LG3	172029053	172822350	793298
seqctg_3081	LG0	404349211	405073989	724779
seqctg_3082	LG0	405077854	405155942	78089
seqctg_3083	LG0	405159401	406083625	924225
seqctg_3084	LG0	406088232	406837352	749121
